timestamp,junction_id,hour,day_of_week,approach_direction,vehicle_count,congestion_score
2025-10-03 16:30:00,1,16,4,North,11,0.45
2025-10-03 16:30:00,1,16,4,South,15,1.56
2025-10-03 16:30:00,1,16,4,East,5,0.0
2025-10-03 16:30:00,1,16,4,West,25,2.07
2025-10-03 16:45:00,1,16,4,North,10,1.05
2025-10-03 16:45:00,1,16,4,South,28,3.81
2025-10-03 16:45:00,1,16,4,East,6,0.54
2025-10-03 16:45:00,1,16,4,West,7,0.63
2025-10-03 17:00:00,1,17,4,North,5,0.8
2025-10-03 17:00:00,1,17,4,South,5,0.42
2025-10-03 17:00:00,1,17,4,East,7,0.47
2025-10-03 17:00:00,1,17,4,West,5,0.48
2025-10-03 17:15:00,1,17,4,North,5,1.26
2025-10-03 17:15:00,1,17,4,South,12,1.18
2025-10-03 17:15:00,1,17,4,East,10,1.26
2025-10-03 17:15:00,1,17,4,West,17,1.66
2025-10-03 17:30:00,1,17,4,North,13,1.01
2025-10-03 17:30:00,1,17,4,South,10,1.41
2025-10-03 17:30:00,1,17,4,East,6,0.05
2025-10-03 17:30:00,1,17,4,West,5,0.76
2025-10-03 17:45:00,1,17,4,North,8,0.9
2025-10-03 17:45:00,1,17,4,South,5,0.01
2025-10-03 17:45:00,1,17,4,East,19,2.89
2025-10-03 17:45:00,1,17,4,West,5,0.93
2025-10-03 18:00:00,1,18,4,North,6,1.0
2025-10-03 18:00:00,1,18,4,South,12,0.48
2025-10-03 18:00:00,1,18,4,East,5,0.89
2025-10-03 18:00:00,1,18,4,West,5,0.0
2025-10-03 18:15:00,1,18,4,North,5,0.06
2025-10-03 18:15:00,1,18,4,South,5,1.14
2025-10-03 18:15:00,1,18,4,East,5,1.04
2025-10-03 18:15:00,1,18,4,West,15,1.67
2025-10-03 18:30:00,1,18,4,North,14,2.23
2025-10-03 18:30:00,1,18,4,South,7,0.5
2025-10-03 18:30:00,1,18,4,East,5,0.4
2025-10-03 18:30:00,1,18,4,West,9,1.6
2025-10-03 18:45:00,1,18,4,North,13,1.98
2025-10-03 18:45:00,1,18,4,South,5,0.0
2025-10-03 18:45:00,1,18,4,East,5,0.0
2025-10-03 18:45:00,1,18,4,West,5,0.0
2025-10-03 19:00:00,1,19,4,North,5,0.0
2025-10-03 19:00:00,1,19,4,South,5,0.63
2025-10-03 19:00:00,1,19,4,East,5,0.12
2025-10-03 19:00:00,1,19,4,West,11,1.49
2025-10-03 19:15:00,1,19,4,North,8,0.89
2025-10-03 19:15:00,1,19,4,South,6,0.28
2025-10-03 19:15:00,1,19,4,East,5,0.57
2025-10-03 19:15:00,1,19,4,West,5,0.57
2025-10-03 19:30:00,1,19,4,North,5,0.0
2025-10-03 19:30:00,1,19,4,South,9,0.74
2025-10-03 19:30:00,1,19,4,East,5,0.05
2025-10-03 19:30:00,1,19,4,West,5,1.51
2025-10-03 19:45:00,1,19,4,North,5,0.66
2025-10-03 19:45:00,1,19,4,South,5,0.09
2025-10-03 19:45:00,1,19,4,East,6,0.58
2025-10-03 19:45:00,1,19,4,West,5,0.0
2025-10-03 20:00:00,1,20,4,North,13,1.28
2025-10-03 20:00:00,1,20,4,South,5,0.27
2025-10-03 20:00:00,1,20,4,East,5,0.57
2025-10-03 20:00:00,1,20,4,West,5,0.79
2025-10-03 20:15:00,1,20,4,North,12,1.32
2025-10-03 20:15:00,1,20,4,South,5,0.11
2025-10-03 20:15:00,1,20,4,East,5,0.0
2025-10-03 20:15:00,1,20,4,West,9,1.16
2025-10-03 20:30:00,1,20,4,North,5,0.0
2025-10-03 20:30:00,1,20,4,South,14,1.1
2025-10-03 20:30:00,1,20,4,East,11,1.25
2025-10-03 20:30:00,1,20,4,West,5,0.66
2025-10-03 20:45:00,1,20,4,North,5,0.74
2025-10-03 20:45:00,1,20,4,South,5,0.0
2025-10-03 20:45:00,1,20,4,East,10,0.66
2025-10-03 20:45:00,1,20,4,West,5,0.6
2025-10-03 21:00:00,1,21,4,North,15,1.67
2025-10-03 21:00:00,1,21,4,South,13,1.21
2025-10-03 21:00:00,1,21,4,East,5,0.64
2025-10-03 21:00:00,1,21,4,West,5,1.62
2025-10-03 21:15:00,1,21,4,North,12,0.55
2025-10-03 21:15:00,1,21,4,South,5,0.65
2025-10-03 21:15:00,1,21,4,East,5,0.99
2025-10-03 21:15:00,1,21,4,West,5,0.93
2025-10-03 21:30:00,1,21,4,North,13,2.46
2025-10-03 21:30:00,1,21,4,South,5,0.0
2025-10-03 21:30:00,1,21,4,East,5,1.17
2025-10-03 21:30:00,1,21,4,West,5,1.02
2025-10-03 21:45:00,1,21,4,North,5,1.0
2025-10-03 21:45:00,1,21,4,South,5,0.07
2025-10-03 21:45:00,1,21,4,East,5,0.7
2025-10-03 21:45:00,1,21,4,West,5,0.54
2025-10-03 22:00:00,1,22,4,North,21,2.52
2025-10-03 22:00:00,1,22,4,South,18,1.24
2025-10-03 22:00:00,1,22,4,East,19,3.05
2025-10-03 22:00:00,1,22,4,West,15,1.2
2025-10-03 22:15:00,1,22,4,North,5,0.0
2025-10-03 22:15:00,1,22,4,South,12,0.73
2025-10-03 22:15:00,1,22,4,East,5,1.19
2025-10-03 22:15:00,1,22,4,West,5,0.15
2025-10-03 22:30:00,1,22,4,North,5,1.83
2025-10-03 22:30:00,1,22,4,South,16,2.12
2025-10-03 22:30:00,1,22,4,East,6,0.01
2025-10-03 22:30:00,1,22,4,West,5,1.1
2025-10-03 22:45:00,1,22,4,North,15,0.65
2025-10-03 22:45:00,1,22,4,South,20,1.76
2025-10-03 22:45:00,1,22,4,East,9,0.35
2025-10-03 22:45:00,1,22,4,West,15,0.89
2025-10-03 23:00:00,1,23,4,North,11,0.0
2025-10-03 23:00:00,1,23,4,South,12,0.17
2025-10-03 23:00:00,1,23,4,East,8,0.11
2025-10-03 23:00:00,1,23,4,West,11,0.65
2025-10-03 23:15:00,1,23,4,North,5,0.54
2025-10-03 23:15:00,1,23,4,South,5,0.26
2025-10-03 23:15:00,1,23,4,East,28,2.91
2025-10-03 23:15:00,1,23,4,West,21,3.06
2025-10-03 23:30:00,1,23,4,North,5,0.43
2025-10-03 23:30:00,1,23,4,South,20,1.96
2025-10-03 23:30:00,1,23,4,East,5,1.26
2025-10-03 23:30:00,1,23,4,West,23,1.96
2025-10-03 23:45:00,1,23,4,North,9,1.29
2025-10-03 23:45:00,1,23,4,South,17,1.96
2025-10-03 23:45:00,1,23,4,East,10,0.61
2025-10-03 23:45:00,1,23,4,West,5,0.17
2025-10-04 00:00:00,1,0,5,North,18,1.93
2025-10-04 00:00:00,1,0,5,South,32,3.36
2025-10-04 00:00:00,1,0,5,East,10,1.34
2025-10-04 00:00:00,1,0,5,West,32,2.59
2025-10-04 00:15:00,1,0,5,North,30,3.52
2025-10-04 00:15:00,1,0,5,South,26,2.88
2025-10-04 00:15:00,1,0,5,East,16,1.34
2025-10-04 00:15:00,1,0,5,West,21,1.46
2025-10-04 00:30:00,1,0,5,North,12,1.38
2025-10-04 00:30:00,1,0,5,South,37,3.5
2025-10-04 00:30:00,1,0,5,East,32,3.41
2025-10-04 00:30:00,1,0,5,West,33,3.46
2025-10-04 00:45:00,1,0,5,North,9,0.0
2025-10-04 00:45:00,1,0,5,South,18,1.71
2025-10-04 00:45:00,1,0,5,East,14,2.28
2025-10-04 00:45:00,1,0,5,West,16,0.93
2025-10-04 01:00:00,1,1,5,North,31,3.54
2025-10-04 01:00:00,1,1,5,South,48,4.96
2025-10-04 01:00:00,1,1,5,East,38,3.61
2025-10-04 01:00:00,1,1,5,West,19,2.71
2025-10-04 01:15:00,1,1,5,North,28,2.71
2025-10-04 01:15:00,1,1,5,South,22,2.64
2025-10-04 01:15:00,1,1,5,East,37,3.77
2025-10-04 01:15:00,1,1,5,West,44,4.68
2025-10-04 01:30:00,1,1,5,North,29,3.51
2025-10-04 01:30:00,1,1,5,South,24,2.45
2025-10-04 01:30:00,1,1,5,East,28,2.55
2025-10-04 01:30:00,1,1,5,West,35,4.46
2025-10-04 01:45:00,1,1,5,North,46,4.02
2025-10-04 01:45:00,1,1,5,South,39,3.92
2025-10-04 01:45:00,1,1,5,East,36,4.44
2025-10-04 01:45:00,1,1,5,West,36,3.64
2025-10-04 02:00:00,1,2,5,North,57,5.08
2025-10-04 02:00:00,1,2,5,South,42,4.38
2025-10-04 02:00:00,1,2,5,East,46,4.66
2025-10-04 02:00:00,1,2,5,West,41,4.96
2025-10-04 02:15:00,1,2,5,North,52,5.2
2025-10-04 02:15:00,1,2,5,South,53,5.4
2025-10-04 02:15:00,1,2,5,East,32,3.9
2025-10-04 02:15:00,1,2,5,West,45,4.33
2025-10-04 02:30:00,1,2,5,North,52,5.24
2025-10-04 02:30:00,1,2,5,South,35,3.16
2025-10-04 02:30:00,1,2,5,East,46,5.03
2025-10-04 02:30:00,1,2,5,West,48,5.22
2025-10-04 02:45:00,1,2,5,North,54,5.14
2025-10-04 02:45:00,1,2,5,South,54,5.45
2025-10-04 02:45:00,1,2,5,East,50,5.04
2025-10-04 02:45:00,1,2,5,West,39,4.54
2025-10-04 03:00:00,1,3,5,North,57,5.82
2025-10-04 03:00:00,1,3,5,South,46,4.72
2025-10-04 03:00:00,1,3,5,East,57,5.37
2025-10-04 03:00:00,1,3,5,West,57,5.86
2025-10-04 03:15:00,1,3,5,North,47,5.36
2025-10-04 03:15:00,1,3,5,South,56,4.98
2025-10-04 03:15:00,1,3,5,East,64,7.22
2025-10-04 03:15:00,1,3,5,West,57,5.77
2025-10-04 03:30:00,1,3,5,North,68,6.98
2025-10-04 03:30:00,1,3,5,South,56,4.95
2025-10-04 03:30:00,1,3,5,East,66,6.74
2025-10-04 03:30:00,1,3,5,West,60,5.54
2025-10-04 03:45:00,1,3,5,North,43,4.66
2025-10-04 03:45:00,1,3,5,South,47,4.96
2025-10-04 03:45:00,1,3,5,East,47,5.42
2025-10-04 03:45:00,1,3,5,West,48,4.45
2025-10-04 04:00:00,1,4,5,North,74,6.8
2025-10-04 04:00:00,1,4,5,South,66,7.16
2025-10-04 04:00:00,1,4,5,East,53,5.56
2025-10-04 04:00:00,1,4,5,West,60,5.03
2025-10-04 04:15:00,1,4,5,North,62,5.89
2025-10-04 04:15:00,1,4,5,South,62,5.8
2025-10-04 04:15:00,1,4,5,East,52,5.71
2025-10-04 04:15:00,1,4,5,West,72,6.68
2025-10-04 04:30:00,1,4,5,North,71,6.55
2025-10-04 04:30:00,1,4,5,South,57,5.85
2025-10-04 04:30:00,1,4,5,East,64,6.57
2025-10-04 04:30:00,1,4,5,West,70,7.44
2025-10-04 04:45:00,1,4,5,North,54,5.47
2025-10-04 04:45:00,1,4,5,South,65,6.81
2025-10-04 04:45:00,1,4,5,East,60,6.28
2025-10-04 04:45:00,1,4,5,West,55,4.97
2025-10-04 05:00:00,1,5,5,North,66,6.9
2025-10-04 05:00:00,1,5,5,South,77,7.87
2025-10-04 05:00:00,1,5,5,East,58,5.54
2025-10-04 05:00:00,1,5,5,West,61,5.94
2025-10-04 05:15:00,1,5,5,North,75,8.06
2025-10-04 05:15:00,1,5,5,South,79,8.36
2025-10-04 05:15:00,1,5,5,East,80,7.24
2025-10-04 05:15:00,1,5,5,West,79,8.34
2025-10-04 05:30:00,1,5,5,North,78,7.79
2025-10-04 05:30:00,1,5,5,South,72,6.85
2025-10-04 05:30:00,1,5,5,East,59,5.2
2025-10-04 05:30:00,1,5,5,West,61,5.82
2025-10-04 05:45:00,1,5,5,North,79,8.22
2025-10-04 05:45:00,1,5,5,South,85,8.26
2025-10-04 05:45:00,1,5,5,East,85,8.28
2025-10-04 05:45:00,1,5,5,West,64,7.08
2025-10-04 06:00:00,1,6,5,North,62,6.38
2025-10-04 06:00:00,1,6,5,South,70,7.63
2025-10-04 06:00:00,1,6,5,East,87,8.64
2025-10-04 06:00:00,1,6,5,West,85,8.1
2025-10-04 06:15:00,1,6,5,North,75,7.45
2025-10-04 06:15:00,1,6,5,South,67,6.27
2025-10-04 06:15:00,1,6,5,East,62,6.08
2025-10-04 06:15:00,1,6,5,West,73,6.48
2025-10-04 06:30:00,1,6,5,North,74,7.39
2025-10-04 06:30:00,1,6,5,South,75,6.64
2025-10-04 06:30:00,1,6,5,East,65,6.71
2025-10-04 06:30:00,1,6,5,West,86,8.78
2025-10-04 06:45:00,1,6,5,North,79,7.87
2025-10-04 06:45:00,1,6,5,South,66,6.46
2025-10-04 06:45:00,1,6,5,East,67,7.07
2025-10-04 06:45:00,1,6,5,West,72,7.69
2025-10-04 07:00:00,1,7,5,North,86,8.15
2025-10-04 07:00:00,1,7,5,South,70,7.51
2025-10-04 07:00:00,1,7,5,East,68,6.55
2025-10-04 07:00:00,1,7,5,West,78,7.13
2025-10-04 07:15:00,1,7,5,North,72,6.77
2025-10-04 07:15:00,1,7,5,South,66,5.84
2025-10-04 07:15:00,1,7,5,East,77,7.82
2025-10-04 07:15:00,1,7,5,West,86,8.17
2025-10-04 07:30:00,1,7,5,North,93,9.45
2025-10-04 07:30:00,1,7,5,South,93,8.74
2025-10-04 07:30:00,1,7,5,East,89,9.1
2025-10-04 07:30:00,1,7,5,West,85,8.38
2025-10-04 07:45:00,1,7,5,North,79,7.59
2025-10-04 07:45:00,1,7,5,South,75,7.48
2025-10-04 07:45:00,1,7,5,East,91,8.77
2025-10-04 07:45:00,1,7,5,West,88,8.55
2025-10-04 08:00:00,1,8,5,North,72,6.65
2025-10-04 08:00:00,1,8,5,South,85,8.29
2025-10-04 08:00:00,1,8,5,East,66,7.0
2025-10-04 08:00:00,1,8,5,West,89,9.15
2025-10-04 08:15:00,1,8,5,North,89,9.66
2025-10-04 08:15:00,1,8,5,South,88,9.28
2025-10-04 08:15:00,1,8,5,East,65,6.59
2025-10-04 08:15:00,1,8,5,West,84,8.02
2025-10-04 08:30:00,1,8,5,North,65,6.94
2025-10-04 08:30:00,1,8,5,South,77,7.45
2025-10-04 08:30:00,1,8,5,East,83,8.44
2025-10-04 08:30:00,1,8,5,West,72,7.15
2025-10-04 08:45:00,1,8,5,North,71,6.27
2025-10-04 08:45:00,1,8,5,South,70,7.46
2025-10-04 08:45:00,1,8,5,East,67,6.47
2025-10-04 08:45:00,1,8,5,West,77,7.92
2025-10-04 09:00:00,1,9,5,North,68,6.97
2025-10-04 09:00:00,1,9,5,South,65,6.04
2025-10-04 09:00:00,1,9,5,East,72,7.74
2025-10-04 09:00:00,1,9,5,West,66,7.0
2025-10-04 09:15:00,1,9,5,North,84,8.66
2025-10-04 09:15:00,1,9,5,South,74,7.79
2025-10-04 09:15:00,1,9,5,East,77,8.04
2025-10-04 09:15:00,1,9,5,West,68,7.05
2025-10-04 09:30:00,1,9,5,North,68,6.71
2025-10-04 09:30:00,1,9,5,South,79,8.32
2025-10-04 09:30:00,1,9,5,East,66,7.03
2025-10-04 09:30:00,1,9,5,West,84,8.44
2025-10-04 09:45:00,1,9,5,North,66,6.85
2025-10-04 09:45:00,1,9,5,South,79,8.71
2025-10-04 09:45:00,1,9,5,East,88,8.0
2025-10-04 09:45:00,1,9,5,West,71,7.72
2025-10-04 10:00:00,1,10,5,North,78,8.02
2025-10-04 10:00:00,1,10,5,South,80,7.83
2025-10-04 10:00:00,1,10,5,East,57,5.82
2025-10-04 10:00:00,1,10,5,West,60,6.3
2025-10-04 10:15:00,1,10,5,North,77,8.23
2025-10-04 10:15:00,1,10,5,South,58,5.51
2025-10-04 10:15:00,1,10,5,East,73,7.08
2025-10-04 10:15:00,1,10,5,West,68,7.81
2025-10-04 10:30:00,1,10,5,North,75,7.61
2025-10-04 10:30:00,1,10,5,South,62,5.5
2025-10-04 10:30:00,1,10,5,East,70,7.48
2025-10-04 10:30:00,1,10,5,West,76,7.46
2025-10-04 10:45:00,1,10,5,North,57,6.21
2025-10-04 10:45:00,1,10,5,South,70,6.59
2025-10-04 10:45:00,1,10,5,East,56,4.81
2025-10-04 10:45:00,1,10,5,West,58,5.81
2025-10-04 11:00:00,1,11,5,North,50,5.33
2025-10-04 11:00:00,1,11,5,South,76,7.23
2025-10-04 11:00:00,1,11,5,East,75,7.04
2025-10-04 11:00:00,1,11,5,West,50,4.93
2025-10-04 11:15:00,1,11,5,North,65,6.68
2025-10-04 11:15:00,1,11,5,South,76,8.4
2025-10-04 11:15:00,1,11,5,East,59,5.16
2025-10-04 11:15:00,1,11,5,West,60,6.0
2025-10-04 11:30:00,1,11,5,North,61,6.43
2025-10-04 11:30:00,1,11,5,South,75,7.53
2025-10-04 11:30:00,1,11,5,East,63,6.3
2025-10-04 11:30:00,1,11,5,West,66,6.7
2025-10-04 11:45:00,1,11,5,North,49,4.9
2025-10-04 11:45:00,1,11,5,South,55,6.39
2025-10-04 11:45:00,1,11,5,East,62,6.49
2025-10-04 11:45:00,1,11,5,West,77,7.79
2025-10-04 12:00:00,1,12,5,North,47,4.08
2025-10-04 12:00:00,1,12,5,South,57,6.12
2025-10-04 12:00:00,1,12,5,East,49,5.61
2025-10-04 12:00:00,1,12,5,West,63,6.41
2025-10-04 12:15:00,1,12,5,North,44,4.57
2025-10-04 12:15:00,1,12,5,South,48,4.26
2025-10-04 12:15:00,1,12,5,East,62,6.1
2025-10-04 12:15:00,1,12,5,West,66,6.57
2025-10-04 12:30:00,1,12,5,North,44,4.44
2025-10-04 12:30:00,1,12,5,South,57,6.0
2025-10-04 12:30:00,1,12,5,East,63,5.78
2025-10-04 12:30:00,1,12,5,West,65,6.89
2025-10-04 12:45:00,1,12,5,North,43,3.9
2025-10-04 12:45:00,1,12,5,South,66,6.5
2025-10-04 12:45:00,1,12,5,East,44,4.36
2025-10-04 12:45:00,1,12,5,West,62,6.63
2025-10-04 13:00:00,1,13,5,North,58,5.25
2025-10-04 13:00:00,1,13,5,South,36,3.64
2025-10-04 13:00:00,1,13,5,East,49,5.07
2025-10-04 13:00:00,1,13,5,West,59,5.93
2025-10-04 13:15:00,1,13,5,North,53,4.79
2025-10-04 13:15:00,1,13,5,South,51,5.29
2025-10-04 13:15:00,1,13,5,East,37,4.14
2025-10-04 13:15:00,1,13,5,West,40,3.89
2025-10-04 13:30:00,1,13,5,North,58,5.42
2025-10-04 13:30:00,1,13,5,South,38,4.41
2025-10-04 13:30:00,1,13,5,East,59,6.43
2025-10-04 13:30:00,1,13,5,West,33,3.4
2025-10-04 13:45:00,1,13,5,North,44,4.19
2025-10-04 13:45:00,1,13,5,South,53,4.7
2025-10-04 13:45:00,1,13,5,East,34,3.26
2025-10-04 13:45:00,1,13,5,West,50,4.42
2025-10-04 14:00:00,1,14,5,North,35,3.31
2025-10-04 14:00:00,1,14,5,South,22,2.45
2025-10-04 14:00:00,1,14,5,East,21,3.03
2025-10-04 14:00:00,1,14,5,West,37,4.94
2025-10-04 14:15:00,1,14,5,North,47,4.43
2025-10-04 14:15:00,1,14,5,South,22,0.8
2025-10-04 14:15:00,1,14,5,East,19,1.37
2025-10-04 14:15:00,1,14,5,West,41,4.36
2025-10-04 14:30:00,1,14,5,North,22,2.35
2025-10-04 14:30:00,1,14,5,South,26,2.37
2025-10-04 14:30:00,1,14,5,East,26,2.32
2025-10-04 14:30:00,1,14,5,West,21,2.56
2025-10-04 14:45:00,1,14,5,North,28,2.62
2025-10-04 14:45:00,1,14,5,South,33,3.53
2025-10-04 14:45:00,1,14,5,East,24,2.48
2025-10-04 14:45:00,1,14,5,West,33,3.16
2025-10-04 15:00:00,1,15,5,North,9,0.29
2025-10-04 15:00:00,1,15,5,South,14,1.36
2025-10-04 15:00:00,1,15,5,East,35,4.1
2025-10-04 15:00:00,1,15,5,West,21,1.28
2025-10-04 15:15:00,1,15,5,North,21,2.08
2025-10-04 15:15:00,1,15,5,South,32,3.2
2025-10-04 15:15:00,1,15,5,East,35,3.38
2025-10-04 15:15:00,1,15,5,West,34,3.64
2025-10-04 15:30:00,1,15,5,North,24,2.0
2025-10-04 15:30:00,1,15,5,South,17,1.73
2025-10-04 15:30:00,1,15,5,East,33,2.77
2025-10-04 15:30:00,1,15,5,West,34,3.37
2025-10-04 15:45:00,1,15,5,North,15,1.29
2025-10-04 15:45:00,1,15,5,South,33,2.94
2025-10-04 15:45:00,1,15,5,East,19,1.46
2025-10-04 15:45:00,1,15,5,West,35,3.87
2025-10-04 16:00:00,1,16,5,North,5,0.68
2025-10-04 16:00:00,1,16,5,South,16,1.0
2025-10-04 16:00:00,1,16,5,East,7,0.76
2025-10-04 16:00:00,1,16,5,West,7,1.42
2025-10-04 16:15:00,1,16,5,North,5,1.04
2025-10-04 16:15:00,1,16,5,South,13,1.44
2025-10-04 16:15:00,1,16,5,East,14,1.58
2025-10-04 16:15:00,1,16,5,West,20,2.59
2025-10-04 16:30:00,1,16,5,North,5,0.31
2025-10-04 16:30:00,1,16,5,South,13,0.68
2025-10-04 16:30:00,1,16,5,East,19,1.64
2025-10-04 16:30:00,1,16,5,West,6,0.0
2025-10-04 16:45:00,1,16,5,North,5,0.61
2025-10-04 16:45:00,1,16,5,South,27,1.65
2025-10-04 16:45:00,1,16,5,East,7,0.0
2025-10-04 16:45:00,1,16,5,West,5,0.0
2025-10-04 17:00:00,1,17,5,North,5,0.02
2025-10-04 17:00:00,1,17,5,South,16,1.55
2025-10-04 17:00:00,1,17,5,East,19,1.92
2025-10-04 17:00:00,1,17,5,West,5,0.26
2025-10-04 17:15:00,1,17,5,North,18,1.39
2025-10-04 17:15:00,1,17,5,South,7,0.38
2025-10-04 17:15:00,1,17,5,East,5,0.0
2025-10-04 17:15:00,1,17,5,West,5,0.47
2025-10-04 17:30:00,1,17,5,North,5,0.0
2025-10-04 17:30:00,1,17,5,South,5,1.41
2025-10-04 17:30:00,1,17,5,East,7,0.9
2025-10-04 17:30:00,1,17,5,West,7,1.18
2025-10-04 17:45:00,1,17,5,North,5,0.03
2025-10-04 17:45:00,1,17,5,South,5,0.0
2025-10-04 17:45:00,1,17,5,East,5,1.2
2025-10-04 17:45:00,1,17,5,West,22,2.52
2025-10-04 18:00:00,1,18,5,North,17,0.93
2025-10-04 18:00:00,1,18,5,South,10,0.18
2025-10-04 18:00:00,1,18,5,East,5,0.3
2025-10-04 18:00:00,1,18,5,West,5,0.0
2025-10-04 18:15:00,1,18,5,North,5,0.76
2025-10-04 18:15:00,1,18,5,South,5,0.58
2025-10-04 18:15:00,1,18,5,East,11,1.89
2025-10-04 18:15:00,1,18,5,West,8,0.78
2025-10-04 18:30:00,1,18,5,North,9,1.73
2025-10-04 18:30:00,1,18,5,South,11,1.42
2025-10-04 18:30:00,1,18,5,East,5,0.73
2025-10-04 18:30:00,1,18,5,West,17,2.37
2025-10-04 18:45:00,1,18,5,North,5,0.37
2025-10-04 18:45:00,1,18,5,South,14,0.72
2025-10-04 18:45:00,1,18,5,East,5,0.99
2025-10-04 18:45:00,1,18,5,West,15,2.77
2025-10-04 19:00:00,1,19,5,North,5,0.51
2025-10-04 19:00:00,1,19,5,South,13,0.89
2025-10-04 19:00:00,1,19,5,East,14,0.92
2025-10-04 19:00:00,1,19,5,West,13,1.16
2025-10-04 19:15:00,1,19,5,North,11,1.08
2025-10-04 19:15:00,1,19,5,South,10,0.37
2025-10-04 19:15:00,1,19,5,East,5,0.31
2025-10-04 19:15:00,1,19,5,West,5,0.44
2025-10-04 19:30:00,1,19,5,North,14,1.31
2025-10-04 19:30:00,1,19,5,South,5,0.51
2025-10-04 19:30:00,1,19,5,East,5,0.46
2025-10-04 19:30:00,1,19,5,West,5,1.03
2025-10-04 19:45:00,1,19,5,North,5,0.19
2025-10-04 19:45:00,1,19,5,South,5,1.05
2025-10-04 19:45:00,1,19,5,East,5,0.1
2025-10-04 19:45:00,1,19,5,West,5,0.0
2025-10-04 20:00:00,1,20,5,North,5,0.5
2025-10-04 20:00:00,1,20,5,South,5,0.92
2025-10-04 20:00:00,1,20,5,East,14,2.21
2025-10-04 20:00:00,1,20,5,West,5,0.0
2025-10-04 20:15:00,1,20,5,North,9,1.16
2025-10-04 20:15:00,1,20,5,South,5,0.34
2025-10-04 20:15:00,1,20,5,East,5,0.21
2025-10-04 20:15:00,1,20,5,West,5,0.36
2025-10-04 20:30:00,1,20,5,North,13,1.27
2025-10-04 20:30:00,1,20,5,South,5,1.33
2025-10-04 20:30:00,1,20,5,East,7,0.73
2025-10-04 20:30:00,1,20,5,West,5,0.99
2025-10-04 20:45:00,1,20,5,North,6,0.95
2025-10-04 20:45:00,1,20,5,South,5,0.0
2025-10-04 20:45:00,1,20,5,East,14,1.88
2025-10-04 20:45:00,1,20,5,West,5,1.31
2025-10-04 21:00:00,1,21,5,North,5,0.83
2025-10-04 21:00:00,1,21,5,South,5,0.83
2025-10-04 21:00:00,1,21,5,East,5,0.47
2025-10-04 21:00:00,1,21,5,West,16,2.58
2025-10-04 21:15:00,1,21,5,North,5,0.76
2025-10-04 21:15:00,1,21,5,South,5,0.84
2025-10-04 21:15:00,1,21,5,East,6,0.33
2025-10-04 21:15:00,1,21,5,West,8,0.65
2025-10-04 21:30:00,1,21,5,North,5,0.96
2025-10-04 21:30:00,1,21,5,South,15,2.24
2025-10-04 21:30:00,1,21,5,East,8,1.55
2025-10-04 21:30:00,1,21,5,West,7,1.23
2025-10-04 21:45:00,1,21,5,North,5,0.08
2025-10-04 21:45:00,1,21,5,South,5,0.52
2025-10-04 21:45:00,1,21,5,East,5,0.54
2025-10-04 21:45:00,1,21,5,West,14,1.93
2025-10-04 22:00:00,1,22,5,North,7,1.52
2025-10-04 22:00:00,1,22,5,South,5,1.04
2025-10-04 22:00:00,1,22,5,East,6,0.56
2025-10-04 22:00:00,1,22,5,West,15,2.17
2025-10-04 22:15:00,1,22,5,North,5,0.66
2025-10-04 22:15:00,1,22,5,South,5,0.95
2025-10-04 22:15:00,1,22,5,East,19,2.3
2025-10-04 22:15:00,1,22,5,West,10,0.39
2025-10-04 22:30:00,1,22,5,North,6,0.0
2025-10-04 22:30:00,1,22,5,South,10,0.13
2025-10-04 22:30:00,1,22,5,East,17,1.1
2025-10-04 22:30:00,1,22,5,West,5,0.7
2025-10-04 22:45:00,1,22,5,North,5,0.5
2025-10-04 22:45:00,1,22,5,South,5,0.81
2025-10-04 22:45:00,1,22,5,East,7,0.67
2025-10-04 22:45:00,1,22,5,West,5,0.0
2025-10-04 23:00:00,1,23,5,North,18,1.09
2025-10-04 23:00:00,1,23,5,South,23,1.44
2025-10-04 23:00:00,1,23,5,East,24,2.56
2025-10-04 23:00:00,1,23,5,West,29,3.0
2025-10-04 23:15:00,1,23,5,North,23,2.25
2025-10-04 23:15:00,1,23,5,South,15,1.91
2025-10-04 23:15:00,1,23,5,East,12,1.33
2025-10-04 23:15:00,1,23,5,West,6,1.05
2025-10-04 23:30:00,1,23,5,North,5,0.69
2025-10-04 23:30:00,1,23,5,South,16,2.01
2025-10-04 23:30:00,1,23,5,East,9,0.6
2025-10-04 23:30:00,1,23,5,West,12,0.23
2025-10-04 23:45:00,1,23,5,North,28,2.3
2025-10-04 23:45:00,1,23,5,South,14,1.68
2025-10-04 23:45:00,1,23,5,East,6,0.0
2025-10-04 23:45:00,1,23,5,West,11,0.93
2025-10-05 00:00:00,1,0,6,North,18,1.94
2025-10-05 00:00:00,1,0,6,South,31,3.48
2025-10-05 00:00:00,1,0,6,East,27,2.47
2025-10-05 00:00:00,1,0,6,West,11,0.61
2025-10-05 00:15:00,1,0,6,North,31,2.76
2025-10-05 00:15:00,1,0,6,South,32,2.8
2025-10-05 00:15:00,1,0,6,East,37,4.02
2025-10-05 00:15:00,1,0,6,West,34,2.16
2025-10-05 00:30:00,1,0,6,North,27,2.28
2025-10-05 00:30:00,1,0,6,South,24,2.97
2025-10-05 00:30:00,1,0,6,East,29,2.99
2025-10-05 00:30:00,1,0,6,West,12,1.29
2025-10-05 00:45:00,1,0,6,North,25,2.85
